,Addendum A.- OPPS APCs for CY 2025,,,,,,,,,,
,Inflation-adjusted 3-digit coinsurance percentage may not precisely reflect the copayment amount due to rounding calculations.,,,,,,,,,,
APC,Group Title,SI,Relative Weight,Payment Rate,National Unadjusted Copayment,Minimum Unadjusted Copayment,IRA Coinsurance percentage,Adjusted Beneficiary Copayment,Drug and Device Pass-Through Expiration during Calendar Year,Note,
5571,Level 1 Imaging with Contrast,S,1.9964,$178.020,.,$35.61,,,,,
5572,Level 2 Imaging with Contrast,S,4.0051,$357.130,.,$71.43,,,,,
5573,Level 3 Imaging with Contrast,S,8.8602,$790.060,.,$158.02,,,,,
5591,Level 1 Nuclear Medicine and Related Services,S,4.5064,$401.830,.,$80.37,,,,,
5592,Level 2 Nuclear Medicine and Related Services,S,6.0365,$538.270,.,$107.66,,,,,
5593,Level 3 Nuclear Medicine and Related Services,S,14.6405,"$1,305.480",.,$261.10,,,,,
5594,Level 4 Nuclear Medicine and Related Services,S,16.3576,"$1,458.590",.,$291.72,,,,,
5611,Level 1 Therapeutic Radiation Treatment Preparation,S,1.4890,$132.770,$31.05,$26.56,,,,,
5612,Level 2 Therapeutic Radiation Treatment Preparation,S,4.1054,$366.070,.,$73.22,,,,,
5613,Level 3 Therapeutic Radiation Treatment Preparation,S,15.3446,"$1,368.260",.,$273.66,,,,,
5621,Level 1 Radiation Therapy,S,1.2280,$109.500,.,$21.90,,,,,
5622,Level 2 Radiation Therapy,S,2.9492,$262.980,.,$52.60,,,,,
5623,Level 3 Radiation Therapy,S,6.4874,$578.470,.,$115.70,,,,,
5624,Level 4 Radiation Therapy,S,7.7808,$693.810,.,$138.77,,,,,
5625,Level 5 Radiation Therapy,S,14.3044,"$1,275.510",.,$255.11,,,,,
5626,Level 6 Radiation Therapy,S,19.6919,"$1,755.910",.,$351.19,,,,,
5627,Level 7 Radiation Therapy,J1,85.7304,"$7,644.490",.,"$1,528.90",,,,,
5661,Therapeutic Nuclear Medicine,S,2.5135,$224.130,.,$44.83,,,,,
5671,Level 1 Pathology,S,0.5992,$53.430,.,$10.69,,,,,
5672,Level 2 Pathology,S,1.9218,$171.360,.,$34.28,,,,,
5673,Level 3 Pathology,S,4.0341,$359.720,.,$71.95,,,,,
5674,Level 4 Pathology,S,9.1613,$816.900,.,$163.38,,,,,
5691,Level 1 Drug Administration,S,0.5174,$46.140,.,$9.23,,,,,
5692,Level 2 Drug Administration,S,0.7982,$71.170,.,$14.24,,,,,
5693,Level 3 Drug Administration,S,2.3628,$210.690,.,$42.14,,,,,
5694,Level 4 Drug Administration,S,3.7198,$331.690,.,$66.34,,,,,
5721,Level 1 Diagnostic Tests and Related Services,S,1.7546,$156.460,.,$31.30,,,,,
5722,Level 2 Diagnostic Tests and Related Services,S,3.4922,$311.400,.,$62.28,,,,,
5723,Level 3 Diagnostic Tests and Related Services,S,5.9505,$530.600,.,$106.12,,,,,
5724,Level 4 Diagnostic Tests and Related Services,S,11.4097,"$1,017.390",.,$203.48,,,,,
5731,Level 1 Minor Procedures,S,0.2747,$24.490,.,$4.90,,,,,
5732,Level 2 Minor Procedures,S,0.4402,$39.250,.,$7.85,,,,,
5733,Level 3 Minor Procedures,S,0.6661,$59.400,.,$11.88,,,,,
5734,Level 4 Minor Procedures,S,1.4456,$128.900,.,$25.78,,,,,
5735,Level 5 Minor Procedures,S,4.4751,$399.040,.,$79.81,,,,,
5741,Level 1 Electronic Analysis of Devices,S,0.4182,$37.290,.,$7.46,,,,,
5742,Level 2 Electronic Analysis of Devices,S,1.0294,$91.790,.,$18.36,,,,,
5743,Level 3 Electronic Analysis of Devices,S,3.3634,$299.910,.,$59.99,,,,,
5771,Cardiac Rehabilitation,S,1.4120,$125.910,.,$25.19,,,,,
5781,Resuscitation and Cardioversion,S,7.3387,$654.380,.,$130.88,,,,,
5791,Pulmonary Treatment,S,2.2810,$203.390,.,$40.68,,,,,
5801,Ventilation Initiation and Management,S,7.4140,$661.100,.,$132.22,,,,,
5811,Manipulation Therapy,S,0.2837,$25.300,.,$5.06,,,,,
5821,Level 1 Health and Behavior Services,S,0.3341,$29.790,.,$5.96,,,,,
5822,Level 2 Health and Behavior Services,S,1.0374,$92.500,.,$18.50,,,,,
5823,Level 3 Health and Behavior Services,S,1.8019,$160.670,.,$32.14,,,,,
5851,Intensive Outpatient (3 services) for CMHCs,P,1.2475,$111.240,.,$22.25,,,,,
5852,Intensive Outpatient (4 or more services) for CMHCs,P,1.8877,$168.320,.,$33.67,,,,,
5853,Partial Hospitalization (3 services) for CMHCs,P,1.2475,$111.240,.,$22.25,,,,,
5854,Partial Hospitalization (4 or more services) for CMHCs,P,1.8877,$168.320,.,$33.67,,,,,
5861,Intensive Outpatient (3 services) for Hospital-based IOPs,P,3.0189,$269.190,.,$53.84,,,,,
5862,Intensive Outpatient (4 or more services) for Hospital-based IOPs,P,4.5817,$408.550,.,$81.71,,,,,
5863,Partial Hospitalization (3 services) for Hospital-based PHPs,P,3.0189,$269.190,.,$53.84,,,,,
5864,Partial Hospitalization (4 or more services) for Hospital-based PHPs,P,4.5817,$408.550,.,$81.71,,,,,
5871,Dental Procedures,T,18.6458,"$1,662.630",.,$332.53,,,,,
5881,Ancillary Outpatient Services When Patient Dies,J1,151.5414,"$13,512.800",.,"$2,702.56",,"$1,676.00",,"Copayments capped at inpatient deductible of $1,676.00.",
7043,Infliximab not biosimil 10mg,K,,$30.525,.,$6.11,,$6.11,,,
7046,Doxorubicin inj 10mg,K,,$136.046,.,$27.21,,$27.21,,,
7048,Alteplase recombinant,K,,$91.481,.,$18.30,,$18.30,,,
7308,Aminolevulinic acid hcl top,K,,$395.264,.,$79.06,,$79.06,,,
8004,Ultrasound Composite,S,3.4373,$306.500,.,$61.30,,,,,
8005,CT and CTA without Contrast Composite,S,2.5183,$224.550,.,$44.91,,,,,
8006,CT and CTA with Contrast Composite,S,4.8797,$435.120,.,$87.03,,,,,
8007,MRI and MRA without Contrast Composite,S,6.0589,$540.270,.,$108.06,,,,,
8008,MRI and MRA with Contrast Composite,S,9.5866,$854.830,.,$170.97,,,,,
8010,Mental Health Services Composite,S,4.5817,$408.550,.,$81.71,,,,,
8011,Comprehensive Observation Services,J2,29.6934,"$2,647.730",.,$529.55,,,,,
9002,Tenecteplase injection,K,,$162.431,.,$32.49,19.959%,$32.42,,Inflation-adjusted coinsurance,
9003,Rsv mab im 50mg,K,,$719.870,.,$143.98,,$143.98,,,
9004,"Injection, inclisiran, 1 mg",G,,$12.277,.,$2.46,,$2.46,*,,
9005,Reteplase injection,K,,"$2,777.136",.,$555.43,,$555.43,,,
9006,Tacrolimus injection,K,,$254.666,.,$50.94,,$50.94,,,
9008,"Inj tezepelumab-ekko, 1mg",G,,$18.155,.,$3.64,,$3.64,*,,
9009,"Inj, vutrisiran, 1 mg",G,,"$4,917.749",.,$983.55,,$983.55,*,,
9010,Inj efgartigimod 2mg,G,,$32.449,.,$6.49,,$6.49,*,,
9012,Arsenic trioxide injection,K,,$4.681,.,$0.94,,$0.94,,,
9013,Inj risankizumab-rzaaÿ1 mg,G,,$15.081,.,$3.02,,$3.02,*,,
9016,"Inj., triptorelin xr 3.75 mg",K,,"$3,512.092",.,$702.42,,$702.42,,,
9017,"Inj. byooviz, 0.1 mg",G,,$169.199,.,$33.84,,$33.84,*,,
9018,"Inj, rimabotulinumtoxinB",K,,$12.991,.,$2.60,,$2.60,,,
9020,Argatroban nonesrd (accord),K,,$1.815,.,$0.37,,$0.37,,,
9022,Argatroban nonesrd (auromed),K,,$1.421,.,$0.29,,$0.29,,,
9024,Amphotericin b lipid complex,K,,$10.299,.,$2.06,,$2.06,,,
9025,"Inj glucagon hcl, fresenius",K,,$111.908,.,$22.39,,$22.39,,,
9026,"Inj, bortezomib, dr. reddy?s",K,,$4.910,.,$0.99,,$0.99,,,
9027,"Inj, bortezomib freseniuskab",K,,$16.500,.,$3.31,,$3.31,,,
9028,Inj inotuzumab ozogam 0.1 mg,K,,"$2,658.129",.,$531.63,,$531.63,,,
9029,"Inj., guselkumab, 1 mg",K,,$73.523,.,$14.71,,$14.71,,,
9030,"Inj., copanlisib, 1 mg",K,,$89.164,.,$17.84,,$17.84,,,
9032,Baclofen 10 MG injection,K,,$173.837,.,$34.77,,$34.77,,,
9033,Cidofovir injection,K,,$301.103,.,$60.23,,$60.23,,,
9034,"Inj cuvitru, 100 mg",K,,$16.611,.,$3.33,,$3.33,,,
9035,Axicabtagene ciloleucel car+,K,,"$489,517.151",.,"$97,903.44",19.424%,"$1,676.00",,"Inflation-adjusted coinsurance;Copayments capped at inpatient deductible of $1,676.00.",
9036,"Injection, renflexis",K,,$26.263,.,$5.26,,$5.26,,8% of reference add-on applied,
9038,Inj estrogen conjugate,K,,$382.912,.,$76.59,,$76.59,,,
9042,Glucagon hydrochloride,K,,$184.179,.,$36.84,,$36.84,,,
9043,"Inj, afstyla, 1 i.u.",K,,$1.516,.,$0.31,,$0.31,,,
9044,Ibutilide fumarate injection,K,,$186.965,.,$37.40,,$37.40,,,
9045,Idursulfase injection,K,,$542.221,.,$108.45,,$108.45,,,
9046,"Inj., fibryga, 1 mg",K,,$1.107,.,$0.23,,$0.23,,,
9048,"Inj, alymsys, 10 mg",G,,$58.232,.,$11.65,,$11.65,*,8% of reference add-on applied,
9049,"Inj, oliceridine 0.1 mg",G,,$1.322,.,$0.00,,$0.00,*,,
9050,"Leuprolide inj, camcevi, 1mg",G,,$55.905,.,$11.19,,$11.19,*,,
9051,"Inj, lanreotide, (cipla) 1mg",G,,$30.682,.,$6.14,,$6.14,*,,
9052,Fluciclovine f-18,K,,$268.420,.,$53.69,,$53.69,,,
9053,Fluorodopa f-18 diag per mci,G,,$498.624,.,$99.73,,$99.73,*,,
9054,Lutetium lu 177 vipivotide,G,,$241.205,.,$48.25,,$48.25,*,,
9055,Gallium locametz 1 millicuri,G,,$873.440,.,$174.69,,$174.69,*,,
9056,Gallium ga-68,K,,$51.090,.,$10.22,,$10.22,,,
9057,Inj nivol relatlimab 3mg/1mg,G,,$193.864,.,$38.78,,$38.78,*,,
9059,Vonvendi inj 1 iu vwf:rco,K,,$1.851,.,$0.38,,$0.38,,,
9067,Lutetium lu 177 dotatat ther,K,,$296.249,.,$59.25,,$59.25,,,
9068,Smallpox&monkeypox vac 0.5ml,K,,$0.010,.,$0.00,,$0.00,,,
9070,Inj luxturna 1 billion vec g,K,,"$3,173.225",.,$634.65,,$634.65,,,
9071,Capsaicin 8% patch,K,,$3.327,.,$0.67,,$0.67,,,
9073,Buprenorph xr 100 mg or less,K,,"$1,931.812",.,$386.37,,$386.37,,,
9074,"Makena, 10 mg",K,,$13.818,.,$2.77,,$2.77,,,
9075,"Inj, kovaltry, 1 i.u.",K,,$1.484,.,$0.30,,$0.30,,,
9077,Epoetin beta non esrd,K,,$1.206,.,$0.25,,$0.25,,,
9078,Testosterone undecanoate 1mg,K,,$1.918,.,$0.39,19.648%,$0.38,,Inflation-Adjusted Coinsurance,
9079,"Genvisc 850, inj, 1mg",K,,$6.172,.,$1.24,,$1.24,,,
9080,Fludarabine phosphate inj,K,,$168.300,.,$33.67,,$33.67,,,
9087,"Inj, clevidipine butyrate",K,,$2.804,.,$0.57,,$0.57,,,
9088,Peng benzathine/procaine inj,K,,$17.368,.,$3.48,16.673%,$2.90,,Inflation-Adjusted Coinsurance,
9094,Radiesse injection,K,,$333.420,.,$66.69,,$66.69,,,
9095,"Inj, sculptra, 0.5mg",K,,$1.000,.,$0.20,,$0.20,,,
9096,Inj retacrit esrd on dialysi,K,,$0.747,.,$0.15,,$0.15,,,
9097,Inj retacrit non-esrd use,K,,$7.469,.,$1.50,,$1.50,,,
9099,"Inj fosnetupitant, palonoset",K,,$658.100,.,$131.62,,$131.62,,,
9101,Vaccinia vrs vac 0.3 ml perq,K,,$0.010,.,$0.00,,$0.00,,,
9102,"Inj, fulvestrant (teva)",K,,$21.200,.,$4.24,,$4.24,,,
9103,"Inj, fulvestrant (fresenius)",K,,$12.257,.,$2.46,,$2.46,,Inflation-Adjusted Coinsurance,
9104,Antithymocyte globuln rabbit,K,,$950.264,.,$190.06,,$190.06,,,
9105,Inj pemetrexed (teva) 10mg,K,,$7.135,.,$1.43,,$1.43,,,
9106,"Inj, bupivacaine (posimir)",G,,$0.502,.,$0.11,,$0.11,,,
9107,"Inj, aponvie, 1 mg",G,,$1.857,.,$0.00,,$0.00,,,
9108,Thyrotropin injection,K,,"$2,067.908",.,$413.59,,$413.59,,,
9109,"Inj, elahere, 1 mg",G,,$68.109,.,$13.63,,$13.63,,,
9110,"Inj, tremelimumab-actl, 1 mg",G,,$138.432,.,$27.69,,$27.69,,,
9111,Inj teclistamab cqyv 0.5 mg,G,,$32.551,.,$6.52,19.984%,$6.51,,Inflation-adjusted coinsurance,
9112,Inj teplizumab mzwv 5 mcg,G,,$37.236,.,$7.45,,$7.45,,,
9113,Inj olipudase alfa-rpcp 1mg,G,,$381.579,.,$76.32,,$76.32,,,
9114,Inj eflapegrastim-xnst 0.1mg,G,,$22.135,.,$4.43,,$4.43,,,
9115,"Inj, spesolimab-sbzo, 1 mg",G,,$61.428,.,$12.29,,$12.29,,,
9116,"Chloroprocaine opht gel, 1mg",G,,$0.607,.,$0.00,,$0.00,,,
9117,"Inj, cimerli, 0.1 mg",G,,$168.744,.,$33.75,,$33.75,,,
9118,"Inj, fylnetra, 0.5 mg",G,,$183.517,.,$36.71,,$36.71,,,
9119,"Inj, pedmark, 100 mg",G,,$96.001,.,$19.21,,$19.21,,,
9120,"Injection, Fulvestrant",K,,$6.656,.,$1.34,,$1.34,,,
9122,Triptorelin pamoate,K,,$481.294,.,$96.26,,$96.26,,,
9123,"Inj pemetrexed, hospira 10mg",K,,$2.565,.,$0.52,,$0.52,,,
9125,"Risperidone, long acting",K,,$10.990,.,$2.20,,$2.20,,,
9126,Natalizumab injection,K,,$23.880,.,$4.78,,$4.78,,,
9127,Inj pemetrexed (accord) 10mg,K,,$9.736,.,$1.95,,$1.95,,,
9129,"Inj, stimufend, 0.5 mg",K,,$298.305,.,$59.67,,$59.67,,,
9131,"Inj, Ado-trastuzumab Emt 1mg",K,,$40.968,.,$8.20,,$8.20,,,
9132,Prothrombin complex kcentra,K,,$2.209,.,$0.45,,$0.45,,,
9133,"Rabies ig, im/sc",K,,$280.370,.,$56.08,,$56.08,,,
9134,"Rabies ig, heat treated",K,,$347.320,.,$69.47,,$69.47,,,
9135,"Varicella-zoster ig, im",K,,"$2,252.284",.,$450.46,,$450.46,,,
9136,Leuprolide depot cipla 7.5mg,G,,$235.280,.,$47.06,,$47.06,,,
9138,"Inj, hemgenix, per tx dose",G,,"$3,710,000.000",.,"$742,000.00",,"$1,676.00",,"Copayments capped at inpatient deductible of $1,676.00.",
9139,"Rabies vaccine, im",K,,$327.776,.,$65.56,,$65.56,,,
9140,"Rabies vaccine, id",K,,$264.470,.,$52.90,,$52.90,,,
9141,Inj onase abepar-xioi treat,K,,"$2,403,458.749",.,"$480,691.75",,"$1,676.00",,"Copayments capped at inpatient deductible of $1,676.00.",
9142,Fecalÿmicrobiota jslm 1 ml,G,,$63.600,.,$12.72,,$12.72,,,
9144,"Inj, panzyga, 500 mg",K,,$69.098,.,$13.82,,$13.82,,,
9145,"Inj, invega hafyera/trinza",K,,$12.622,.,$2.53,,$2.53,,,
9146,"Inj, ixinity, 1 i.u.",K,,$2.202,.,$0.45,,$0.45,,,
9149,"Inj ublituximab-xiiy, 1 mg",G,,$69.025,.,$13.81,,$13.81,,Inflation-Adjusted Coinsurance,
9150,"Inj mosunetuzumab-axgb, 1 mg",G,,$641.067,.,$128.22,,$128.22,,,
9154,"Inj, vivimusta, 1 mg",G,,$28.652,.,$5.74,,$5.74,,,
9155,"Inj, lenacapavir, 1 mg",G,,$21.982,.,$4.40,,$4.40,,,
9156,Inj pemetrexed ditromethamin,K,,$10.554,.,$2.12,,$2.12,,,
9157,"Inj, lecanemab-irmb, 1 mg",G,,$1.330,.,$0.27,,$0.27,,,
9158,"Inj, pegcetacoplan, 1mg",G,,$146.367,.,$29.28,,$29.28,,,
9159,"Inj, vegzelma, 10 mg",G,,$52.001,.,$10.41,,$10.41,,8% of reference add-on applied,
9166,"Inj, fosaprepitant (teva)",K,,$0.441,.,$0.09,18.105%,$0.08,,Inflation-Adjusted Coinsurance,
9171,Factor ix idelvion inj,K,,$5.207,.,$1.05,,$1.05,,,
9173,"Injection, fulphila",K,,$125.304,.,$25.07,,$25.07,,,
9174,"Inj, durolane 1 mg",K,,$6.702,.,$1.35,,$1.35,,,
9178,"Inj., meropenem, vaborbactam",K,,$2.101,.,$0.43,,$0.43,,,
9179,"Inj., aristada initio, 1 mg",K,,$3.131,.,$0.63,,$0.63,,,
9180,"Inj., patisiran, 0.1 mg",K,,$98.833,.,$19.77,,$19.77,,,
9181,"Inj., perseris, 0.5 mg",K,,$12.189,.,$2.44,,$2.44,,,
9182,"Inj mogamulizumab-kpkc, 1 mg",K,,$243.317,.,$48.67,,$48.67,,,
9183,"Inj., plazomicin, 5 mg",K,,$3.574,.,$0.72,,$0.72,,,
9186,"Inj., rituximab, 10 mg",K,,$76.730,.,$15.35,,$15.35,,,
9187,"Injection, burosumab-twza 1m",K,,$469.726,.,$93.95,18.894%,$88.76,,Inflation-Adjusted Coinsurance,
9188,Inj crotalidae im f(ab')2 eq,K,,"$1,027.168",.,$205.44,,$205.44,,,
9189,"Inj., ibalizumab-uiyk, 10 mg",K,,$77.133,.,$15.43,,$15.43,,,
9193,Nivestym,K,,$0.289,.,$0.06,,$0.06,,8% of reference add-on applied,
9194,Tisagenlecleucel car-pos t,K,,"$565,623.836",.,"$113,124.77",18.087%,"$1,676.00",,"Inflation-adjusted coinsurance;Copayments capped at inpatient deductible of $1,676.00.",
9195,"Injection, udenyca 0.5 mg",K,,$135.550,.,$27.12,,$27.12,,,
9196,"Inj, trivisc 1 mg",K,,$6.103,.,$1.23,,$1.23,,,
9198,"Inj andexxa, 10 mg",K,,$131.800,.,$26.37,,$26.37,,,
9200,"Inj, remdesivir, 1 mg",G,,$6.354,.,$1.28,,$1.28,*,,
9201,Rabies ig ht&sol human im/sc,K,,$250.524,.,$50.11,,$50.11,,,
9202,"Difelikefalin, esrd on dialy",K,,$0.128,.,$0.03,,$0.03,,,
9203,Inj cyclophosphamd auromedic,K,,$0.700,.,$0.14,,$0.14,,,
9204,"Inj tisotu vedotin-tftv, 1mg",G,,$181.874,.,$36.38,19.503%,$35.48,*,Inflation-Adjusted Coinsurance,
9205,Inj lon tesirin-lpyl 0.075mg,K,,$212.118,.,$42.43,,$42.43,,,
9206,Inj plasminogen tvmh 1mg,G,,$32.517,.,$6.51,,$6.51,*,,
9208,Agalsidase beta injection,K,,$223.517,.,$44.71,,$44.71,,,
9209,Laronidase injection,K,,$38.616,.,$7.73,,$7.73,,,
9213,Inj. pemetrexed nos 10mg,K,,$5.272,.,$1.06,,$1.06,,,
9214,Bevacizumab injection,K,,$73.190,.,$14.64,,$14.64,,,
9215,Cetuximab injection,K,,$77.095,.,$15.42,,$15.42,,,
9217,Leuprolide acetate suspnsion,K,,$180.794,.,$36.16,,$36.16,,,
9219,Procainamide hcl injection,K,,$183.031,.,$36.61,,$36.61,,,
9225,Fluocinolone acetonide implt,K,,$333.233,.,$66.65,,$66.65,,,
9230,Abatacept injection,K,,$43.797,.,$8.76,,$8.76,,,
9233,Ranibizumab injection,K,,$123.979,.,$24.80,,$24.80,,,
9235,Panitumumab injection,K,,$165.713,.,$33.15,18.661%,$30.93,,Inflation-Adjusted Coinsurance,
9236,Eculizumab injection,K,,$224.159,.,$44.84,,$44.84,,,
9237,"Inj, lanreotide acetate",K,,$44.983,.,$9.00,,$9.00,,,
9239,Buprenorphine xr over 100 mg,K,,"$1,931.812",.,$386.37,,$386.37,,,
9240,"Injection, ixabepilone",K,,$136.427,.,$27.29,19.758%,$26.96,,Inflation-adjusted coinsurance,
9241,Inj sirolimus prot part 1 mg,G,,$117.449,.,$23.49,19.361%,$22.74,*,Inflation-Adjusted Coinsurance,
9243,"Inj, bendamustine hcl, 1mg",K,,$1.802,.,$0.37,,$0.37,,,
9246,"Inj, abilify asimtufii, 1 mg",G,,$5.917,.,$1.19,,$1.19,,,
9247,"Inj, amisulpride, 1 mg",G,,$9.082,.,$0.00,,$0.00,,,
9250,Inj epcoritamab-bysp 0.16 mg,G,,$55.186,.,$11.04,,$11.04,,,
9251,C1 esterase inhibitor inj,K,,$64.066,.,$12.82,,$12.82,,,
9252,Plerixafor injection,K,,$37.078,.,$7.42,,$7.42,,,
9253,Temozolomide injection,K,,$10.409,.,$2.09,,$2.09,,,
9254,Flotufolastat f18 diag 1 mci,G,,$651.668,.,$0.00,,$0.00,,,
9255,"Inj, invega sustenna, 1 mg",K,,$14.733,.,$2.95,,$2.95,,,
9256,Dexamethasone intra implant,K,,$205.557,.,$41.12,,$41.12,,,
9257,"Inj., emicizumab-kxwh 0.5 mg",K,,$52.019,.,$10.41,,$10.41,,,
9258,Telavancin injection,K,,$7.396,.,$1.48,,$1.48,,,
9259,Pralatrexate injection,K,,$373.768,.,$74.76,19.958%,$74.60,,Inflation-Adjusted Coinsurance,
9260,Ofatumumab injection,K,,$62.234,.,$12.45,,$12.45,,,
9261,"Ustekinumab sub cu inj, 1 mg",K,,$155.883,.,$31.18,,$31.18,,,
9262,Inj tofersen intrathec 1 mg,G,,$155.338,.,$31.07,19.983%,$31.05,,Inflation-adjusted coinsurance,
9263,Ecallantide injection,K,,$563.098,.,$112.62,,$112.62,,,
9264,Tocilizumab injection,K,,$5.966,.,$1.20,,$1.20,,,
9266,"Inj, uzedy, 1 mg",G,,$24.719,.,$4.95,,$4.95,,,
9267,"Inj, rezafungin, 1 mg",G,,$10.424,.,$2.09,19.860%,$2.08,,Inflation-adjusted coinsurance,
9269,"C-1 esterase, berinert",K,,$72.456,.,$14.50,19.083%,$13.83,,Inflation-adjusted coinsurance,
9270,Gammaplex IVIG,K,,$56.766,.,$11.36,,$11.36,,,
9271,Velaglucerase alfa,K,,$374.019,.,$74.81,,$74.81,,,
9272,"Inj, denosumab",K,,$27.656,.,$5.54,18.237%,$5.05,,Inflation-Adjusted Coinsurance,
9273,Sipuleucel-T auto CD54+,K,,"$55,536.498",.,"$11,107.30",,"$1,676.00",,"Copayments capped at inpatient deductible of $1,676.00.",
9274,Crotalidae Poly Immune Fab,K,,"$1,779.644",.,$355.93,,$355.93,,,
9276,Cabazitaxel injection,K,,$224.090,.,$44.82,,$44.82,,,
9277,Altuviiio per factor viii iu,G,,$4.639,.,$0.93,,$0.93,,,
9278,Incobotulinumtoxin A,K,,$5.305,.,$1.07,,$1.07,,,
9280,"Inj, retifanlimab-dlwr, 1 mg",G,,$29.264,.,$5.86,,$5.86,,,
9281,"Injection, pegloticase",K,,"$3,550.048",.,$710.01,19.648%,$697.52,,Inflation-Adjusted Coinsurance,
9284,Ipilimumab injection,K,,$180.051,.,$36.02,,$36.02,,,
9285,Inj allopurinol sodium 1 mg,K,,$4.395,.,$0.88,,$0.88,,,
9286,Belatacept injection,K,,$3.933,.,$0.79,,$0.79,,,
9287,Brentuximab vedotin inj,K,,$248.930,.,$49.79,18.275%,$45.50,,Inflation-Adjusted Coinsurance,
9294,"Inj, taliglucerase alfa 10 u",K,,$41.621,.,$8.33,,$8.33,,,
9295,"Injection, Carfilzomib, 1 mg",K,,$51.965,.,$10.40,18.735%,$9.74,,Inflation-Adjusted Coinsurance,
9296,"Inj, ziv-aflibercept, 1mg",K,,$7.984,.,$1.60,,$1.60,,,
9297,"Inj, Omacetaxine Mep, 0.01mg",K,,$3.953,.,$0.80,,$0.80,,,
9299,Inj. jivi 1 iu,K,,$2.446,.,$0.49,,$0.49,,,
9300,Omalizumab injection,K,,$37.755,.,$7.56,,$7.56,,,
9301,"Aminolevulinic acid, 10% gel",K,,$1.722,.,$0.35,,$0.35,,,
9302,"Inj daunorubicin, cytarabine",K,,$248.410,.,$49.69,19.634%,$48.78,,Inflation-adjusted coinsurance,
9304,"Inj., cemiplimab-rwlc, 1 mg",K,,$28.206,.,$5.65,,$5.65,,,
9305,"Inj., lumoxiti, 0.01 mg",K,,$23.394,.,$4.68,,$4.68,,,
9306,"Inj., tildrakizumab, 1 mg",K,,$133.178,.,$26.64,,$26.64,,,
9308,Dexametha opth insert 0.1 mg,K1,,$112.947,.,$22.59,,$22.59,,,
9309,Inj. tagraxofusp-erzs 10 mcg,K,,$338.890,.,$67.78,,$67.78,,,
9310,"Inj., emapalumab-lzsg, 1 mg",K,,$376.569,.,$75.32,,$75.32,,,
9311,"Inj., omadacycline, 1 mg",K,,$3.916,.,$0.79,,$0.79,,,
9312,"Inj., ravulizumab-cwvz 10 mg",K,,$220.588,.,$44.12,,$44.12,,,
9313,Inj. belrapzo/bendamustine,K,,$17.125,.,$3.43,,$3.43,,,
9314,"Inj. herceptin hylecta, 10mg",K,,$63.064,.,$12.62,,$12.62,,,
9319,Somatropin injection,K,,$48.920,.,$9.79,,$9.79,,,
9320,Carbidopa levodopa ent 100ml,K,,$235.948,.,$47.19,,$47.19,,,
9323,Gallium ga-68 dotatoc,K,,$4.050,.,$0.81,,$0.81,,,
9324,Phenylep ketorolac opth soln,K1,,$96.844,.,$19.37,,$19.37,,,
9327,Inj. romosozumab-aqqg 1 mg,K,,$11.486,.,$2.30,19.485%,$2.24,,Inflation-Adjusted Coinsurance,
9328,"Inj., yutiq, 0.01 mg",K,,$525.893,.,$105.18,,$105.18,,,
9329,Inj mvasi 10 mg,K,,$28.727,.,$5.75,,$5.75,,8% of reference add-on applied,
9330,"Inj., kanjinti, 10 mg",K,,$34.688,.,$6.94,,$6.94,,8% of reference add-on applied,
9331,"Inj, polatuzumab vedotin 1mg",K,,$132.916,.,$26.59,,$26.59,,,
9335,Oral busulfan,K,,$84.210,.,$16.85,,$16.85,,,
9336,Inj truxima 10 mg,K,,$31.833,.,$6.37,,$6.37,,8% of reference add-on applied,
9338,"Inj., triluron, 1 mg",K,,$10.094,.,$2.02,,$2.02,,,
9340,"Inj, brolucizumab-dbll, 1 mg",K,,$338.891,.,$67.78,,$67.78,,,
9341,Inj  ogivri 10 mg,K,,$51.840,.,$10.37,,$10.37,,8% of reference add-on applied,
9343,Inj givosiran 0.5 mg,K,,$115.466,.,$23.10,,$23.10,,,
9345,Inj pegfilgrastim-bmez 0.5mg,K,,$24.711,.,$4.95,,$4.95,,,
9346,Mometasone sinus sinuva,K,,$11.345,.,$2.27,,$2.27,,,
9347,Inj luspatercept-aamt 0.25mg,K,,$41.275,.,$8.26,,$8.26,,,
9348,"Inj., zirabev, 10 mg",K,,$23.000,.,$4.61,,$4.61,,8% of reference add-on applied,
9349,Inj herzuma 10 mg,K,,$71.978,.,$14.40,,$14.40,,8% of reference add-on applied,
9350,"Inj., trazimera, 10 mg",K,,$18.969,.,$3.80,,$3.80,,8% of reference add-on applied,
9351,Inj bimatoprost itc imp 1mcg,K,,$209.889,.,$41.98,,$41.98,,,
9353,Inj fam-trastu deru-nxki 1mg,K,,$28.810,.,$5.77,,$5.77,,,
9354,Inj recombin esperoct per iu,K,,$2.185,.,$0.44,,$0.44,,,
9355,Inj. teprotumumab-trbw 10 mg,K,,$347.102,.,$69.43,,$69.43,,,
9357,Inj. eptinezumab-jjmr 1 mg,K,,$19.323,.,$3.87,19.419%,$3.76,,Inflation-adjusted coinsurance,
9358,Inj xipere 1 mg,G,,$48.422,.,$9.69,,$9.69,*,,
9359,Inj crizanlizumab-tmca 5mg,K,,$128.680,.,$25.74,,$25.74,,,
9361,Inj. cetirizine hcl 0.5mg,K,,$15.730,.,$3.15,,$3.15,,,
